,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
4120,4121,15796838,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,0,2,DIAMOND,516
4121,4122,15693526,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,0,2,SILVER,283
4122,4123,15748595,577,France,Male,60,10,125389.7,2,1,1,178616.73,0,0,2,GOLD,309
4123,4124,15679029,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,0,3,SILVER,607
4124,4125,15753639,678,France,Male,26,5,111128.04,1,1,0,60941.27,1,1,5,SILVER,292
4125,4126,15604138,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,0,1,PLATINUM,373
4126,4127,15666095,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,0,3,GOLD,610
4127,4128,15643487,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,1,1,GOLD,294
4128,4129,15764033,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,0,3,GOLD,776
4129,4130,15747288,618,France,Male,48,7,0.0,1,1,0,13921.82,1,1,3,PLATINUM,777
4130,4131,15790599,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,0,1,PLATINUM,313
4131,4132,15737705,533,France,Male,47,9,83347.25,1,1,1,137696.25,0,0,5,PLATINUM,418
4132,4133,15737194,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0,0,3,SILVER,939
4133,4134,15726776,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0,0,4,GOLD,697
4134,4135,15804357,678,France,Male,43,5,102338.19,1,1,1,79649.62,0,0,3,PLATINUM,859
4135,4136,15664432,712,France,Female,29,3,87375.78,2,0,0,166194.53,0,0,2,SILVER,584
4136,4137,15688984,651,France,Male,44,2,0.0,3,1,0,102530.35,1,1,2,GOLD,992
4137,4138,15583026,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,0,1,DIAMOND,759
4138,4139,15771668,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,0,3,SILVER,541
4139,4140,15779904,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,0,1,SILVER,370
4140,4141,15784323,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,0,3,PLATINUM,907
4141,4142,15756277,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,0,3,DIAMOND,520
4142,4143,15663312,637,France,Female,63,5,0.0,1,1,0,28092.77,1,1,1,PLATINUM,252
4143,4144,15793197,500,France,Male,45,2,109162.82,1,1,1,126145.08,0,0,5,PLATINUM,277
4144,4145,15731463,655,France,Male,44,8,87471.63,1,0,1,188593.98,0,0,4,SILVER,712
4145,4146,15621768,666,France,Female,33,2,147229.65,1,1,1,56410.17,0,0,3,SILVER,509
4146,4147,15691323,658,France,Female,24,2,0.0,2,1,1,84694.49,0,0,3,PLATINUM,698
4147,4148,15781326,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,0,2,GOLD,283
4148,4149,15595640,654,France,Male,32,6,0.0,2,1,1,137898.57,0,0,5,SILVER,311
4149,4150,15814331,623,France,Female,39,1,160903.2,1,0,0,78774.36,0,0,5,PLATINUM,633
4150,4151,15602030,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,0,1,PLATINUM,985
4151,4152,15747974,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,1,2,DIAMOND,740
4152,4153,15611315,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,0,2,SILVER,376
4153,4154,15636977,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,1,4,SILVER,402
4154,4155,15690337,726,France,Male,34,3,0.0,2,1,0,196288.46,0,0,3,PLATINUM,544
4155,4156,15680666,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,0,4,GOLD,318
4156,4157,15679551,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,0,2,SILVER,998
4157,4158,15778915,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,0,5,GOLD,324
4158,4159,15568849,850,France,Female,38,0,106831.69,1,0,1,148977.72,0,0,1,SILVER,658
4159,4160,15747762,751,France,Male,29,3,159597.45,1,1,0,39934.41,0,0,5,PLATINUM,791
4160,4161,15753679,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,0,1,DIAMOND,916
4161,4162,15750049,736,France,Male,43,4,176134.54,1,1,1,52856.88,0,0,2,GOLD,266
4162,4163,15606097,652,France,Female,74,5,0.0,2,1,1,937.15,0,0,5,GOLD,286
4163,4164,15802368,627,France,Female,35,7,0.0,2,0,1,193022.44,0,0,1,GOLD,978
4164,4165,15767488,636,France,Male,34,1,84055.43,1,0,0,37490.84,0,0,2,DIAMOND,934
4165,4166,15669946,775,France,Male,60,7,0.0,2,1,1,111558.7,0,0,1,SILVER,830
4166,4167,15612103,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,1,1,GOLD,240
4167,4168,15645353,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,0,3,SILVER,850
4168,4169,15650018,516,France,Male,37,8,0.0,1,1,0,101834.58,0,0,3,PLATINUM,703
4169,4170,15659002,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,0,5,DIAMOND,809
4170,4171,15616028,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0,1,SILVER,795
4171,4172,15660475,564,France,Female,27,6,0.0,1,0,0,7819.76,0,0,5,PLATINUM,602
4172,4173,15652615,636,France,Female,35,2,0.0,2,1,1,23129.46,0,0,5,DIAMOND,798
4173,4174,15653572,712,France,Male,29,3,102540.61,1,1,1,189680.79,0,0,1,PLATINUM,415
4174,4175,15628059,568,France,Male,51,4,0.0,3,1,1,66586.56,0,0,2,SILVER,573
4175,4176,15703413,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,1,1,SILVER,242
4176,4177,15610433,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,0,2,GOLD,591
4177,4178,15770548,709,France,Female,32,7,0.0,2,1,1,199418.02,0,0,5,GOLD,529
4178,4179,15645637,510,France,Female,32,1,0.0,2,0,1,28515.17,0,0,4,SILVER,523
4179,4180,15590888,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,0,1,PLATINUM,531
4180,4181,15568326,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,0,1,SILVER,519
4181,4182,15655368,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,0,4,SILVER,641
4182,4183,15665579,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1,1,3,DIAMOND,592
4183,4184,15676091,486,France,Male,26,2,0.0,2,1,1,31399.4,0,0,4,PLATINUM,551
4184,4185,15716984,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,1,4,DIAMOND,622
4185,4186,15715078,675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,0,2,PLATINUM,329
4186,4187,15569452,755,France,Female,29,4,148654.84,2,1,1,28805.09,0,0,1,GOLD,519
4187,4188,15628863,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,0,1,GOLD,995
4188,4189,15778192,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,0,5,SILVER,499
4189,4190,15793723,598,France,Female,32,4,111156.52,1,1,1,167376.26,0,0,1,SILVER,219
4190,4191,15798943,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,0,3,PLATINUM,610
4191,4192,15764708,679,France,Male,36,1,97234.58,1,1,0,188997.08,0,0,1,DIAMOND,597
4192,4193,15791040,632,France,Male,60,2,0.0,2,0,1,2085.32,0,0,4,SILVER,350
4193,4194,15631512,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0,0,1,SILVER,733
4194,4195,15640106,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,0,3,GOLD,316
4195,4196,15710315,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,1,3,GOLD,279
4196,4197,15771535,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,1,1,SILVER,674
4197,4198,15611947,515,France,Female,58,2,131852.81,1,1,0,81436.68,1,1,1,SILVER,929
4198,4199,15670266,612,Spain,Male,35,1,0.0,1,1,1,83256.26,1,1,1,SILVER,298
4199,4200,15609083,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,0,4,DIAMOND,256
4200,4201,15567923,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0,0,4,GOLD,400
4201,4202,15788183,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0,0,4,GOLD,794
4202,4203,15735782,526,France,Male,30,9,0.0,2,0,0,100995.68,0,0,1,PLATINUM,518
4203,4204,15774401,791,France,Female,52,7,0.0,1,1,1,122782.5,0,0,2,DIAMOND,450
4204,4205,15737971,573,France,Male,27,2,128243.03,1,1,1,11631.34,0,0,2,DIAMOND,383
4205,4206,15758750,565,France,Female,38,5,126645.13,1,1,1,168303.55,0,0,1,DIAMOND,366
4206,4207,15611767,604,France,Female,47,8,62094.71,3,0,0,9308.1,1,1,5,PLATINUM,430
4207,4208,15643770,656,France,Male,37,7,112291.34,1,1,0,153157.97,0,0,5,SILVER,722
4208,4209,15744717,447,France,Female,44,5,89188.83,1,1,1,75408.24,0,0,1,PLATINUM,909
4209,4210,15570681,682,France,Male,55,9,0.0,1,1,0,153356.8,1,1,5,DIAMOND,294
4210,4211,15792650,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,0,1,GOLD,811
4211,4212,15605531,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,1,4,DIAMOND,445
4212,4213,15605339,627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,0,5,SILVER,992
4213,4214,15672216,767,France,Female,34,8,0.0,2,1,0,94767.77,0,0,1,GOLD,911
4214,4215,15812893,686,France,Male,26,7,0.0,2,1,0,1540.89,0,0,3,DIAMOND,414
4215,4216,15624180,789,France,Female,53,1,158271.74,1,1,1,5036.39,1,1,1,SILVER,296
4216,4217,15701364,794,France,Male,56,9,96951.21,1,1,1,71776.76,0,0,2,PLATINUM,694
4217,4218,15762588,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1,1,2,DIAMOND,260
4218,4219,15806318,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,1,4,GOLD,747
4219,4220,15712596,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,0,3,PLATINUM,706
4220,4221,15600399,589,Spain,Female,45,1,0.0,1,0,0,125939.22,1,1,4,SILVER,300
4221,4222,15576216,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,0,4,SILVER,908
4222,4223,15620750,850,France,Male,40,6,0.0,1,1,0,136985.08,1,1,1,DIAMOND,268
4223,4224,15623489,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1,1,2,PLATINUM,794
4224,4225,15667944,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,1,3,GOLD,580
4225,4226,15584928,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0,0,3,GOLD,780
4226,4227,15779913,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,0,3,SILVER,823
4227,4228,15644977,633,France,Female,36,6,125130.28,1,0,0,125961.48,0,0,5,GOLD,465
4228,4229,15749679,740,France,Female,37,9,0.0,2,1,1,73225.31,0,0,3,PLATINUM,658
4229,4230,15629010,592,France,Female,34,9,0.0,2,1,1,20460.2,0,0,4,DIAMOND,813
4230,4231,15768465,670,France,Female,41,10,0.0,3,1,0,81602.02,0,0,4,DIAMOND,378
4231,4232,15767781,628,France,Male,36,3,0.0,2,1,1,8742.91,0,0,4,PLATINUM,276
4232,4233,15635364,745,France,Male,47,5,0.0,2,0,0,145789.71,0,0,1,PLATINUM,637
4233,4234,15722004,705,France,Male,32,3,0.0,2,0,0,129576.99,0,0,2,DIAMOND,789
4234,4235,15766044,559,France,Female,42,7,0.0,2,1,1,190040.29,0,0,3,DIAMOND,822
4235,4236,15586680,595,France,Male,29,6,150685.79,1,1,0,87771.06,0,0,4,SILVER,480
4236,4237,15635388,492,France,Male,35,4,141359.37,2,1,0,39519.53,0,0,3,PLATINUM,807
4237,4238,15655175,498,France,Female,29,9,0.0,1,1,0,190035.83,0,0,4,GOLD,505
4238,4239,15639133,655,France,Female,39,6,94631.26,2,1,1,148948.52,0,0,5,PLATINUM,315
4239,4240,15799653,636,France,Female,39,3,118336.14,1,1,0,184691.77,0,0,3,GOLD,349
4240,4241,15723872,634,France,Female,45,2,0.0,1,1,1,143458.31,0,0,3,DIAMOND,863
4241,4242,15775627,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0,0,1,GOLD,529
4242,4243,15630704,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,1,5,SILVER,577
4243,4244,15815534,768,France,Female,26,5,51116.26,1,1,1,70454.79,1,1,4,PLATINUM,992
4244,4245,15697249,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0,0,5,SILVER,466
4245,4246,15681316,732,France,Female,34,8,122338.43,2,1,0,187985.85,0,0,1,PLATINUM,254
4246,4247,15682523,617,France,Female,30,8,0.0,1,1,1,92621.9,0,0,3,GOLD,829
4247,4248,15650244,637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,0,2,PLATINUM,259
4248,4249,15648638,573,France,Male,26,8,86270.93,2,1,1,90177.3,0,0,5,GOLD,430
4249,4250,15795747,531,France,Male,44,3,0.0,2,1,1,34416.79,0,0,5,PLATINUM,924
4250,4251,15607330,489,France,Female,38,5,117289.92,1,0,0,85231.88,0,0,2,GOLD,655
4251,4252,15624013,601,France,Male,35,2,0.0,2,1,1,118983.18,0,0,5,PLATINUM,552
4252,4253,15800805,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,0,4,SILVER,294
4253,4254,15667321,728,Spain,Female,29,1,0.0,1,1,1,83056.22,0,0,2,PLATINUM,300
4254,4255,15601116,590,Germany,Female,27,8,123599.49,2,1,0,1676.92,0,0,1,SILVER,971
4255,4256,15622033,490,France,Male,29,4,0.0,2,1,0,32089.57,0,0,4,SILVER,824
4256,4257,15758451,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,0,5,DIAMOND,374
4257,4258,15688689,635,France,Male,29,1,0.0,1,0,1,24865.54,0,0,1,GOLD,798
4258,4259,15652674,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0,0,2,DIAMOND,625
4259,4260,15806327,790,Spain,Female,37,3,0.0,3,0,0,98897.32,0,0,3,PLATINUM,772
4260,4261,15649618,587,France,Male,40,2,0.0,4,0,1,106174.7,1,1,2,PLATINUM,826
4261,4262,15677117,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0,0,4,DIAMOND,351
4262,4263,15751445,515,France,Male,41,8,0.0,2,1,1,185054.14,0,0,5,DIAMOND,547
4263,4264,15749669,746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,0,1,SILVER,282
4264,4265,15656351,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,1,3,PLATINUM,235
4265,4266,15667438,709,France,Male,32,4,147307.91,1,0,1,40861.55,0,0,4,PLATINUM,556
4266,4267,15682273,536,France,Female,35,8,0.0,1,1,0,171840.24,1,1,1,SILVER,418
4267,4268,15580912,711,France,Female,41,3,145754.91,1,1,1,101455.07,0,0,3,PLATINUM,244
4268,4269,15785183,753,France,Male,46,8,0.0,3,1,0,90747.94,1,1,2,PLATINUM,497
4269,4270,15705383,748,France,Male,44,4,112610.77,1,0,1,2048.55,0,0,3,GOLD,315
4270,4271,15712903,623,France,Female,57,7,71481.79,2,1,1,84421.34,0,0,3,DIAMOND,847
4271,4272,15774285,465,France,Male,33,5,0.0,2,0,1,78698.09,0,0,5,GOLD,1000
4272,4273,15583138,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0,0,4,DIAMOND,329
4273,4274,15740160,562,France,Male,75,5,87140.85,1,1,1,39351.64,0,0,4,GOLD,389
4274,4275,15793425,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1,1,3,SILVER,403
4275,4276,15749265,536,France,Male,32,7,178011.5,2,1,0,22375.14,0,0,4,GOLD,454
4276,4277,15623989,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,0,0,5,SILVER,244
4277,4278,15604832,775,Germany,Male,51,2,123783.25,1,1,1,134901.57,0,0,2,PLATINUM,489
4278,4279,15584580,759,Germany,Male,30,4,101802.67,1,0,0,8693.8,0,0,3,GOLD,790
4279,4280,15573854,604,France,Male,33,3,148659.48,1,0,0,42437.75,0,0,5,DIAMOND,376
4280,4281,15614847,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1,1,2,GOLD,460
4281,4282,15679966,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0,0,1,DIAMOND,897
4282,4283,15799435,487,France,Female,53,10,89550.85,1,0,1,90076.85,0,0,3,SILVER,575
4283,4284,15752186,725,France,Male,35,7,75915.75,1,1,0,150507.43,0,0,1,SILVER,963
4284,4285,15705544,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,0,3,GOLD,226
4285,4286,15713632,623,France,Male,40,5,118788.57,1,1,0,192867.4,0,0,3,SILVER,731
4286,4287,15586523,781,France,Female,42,3,156555.54,1,1,1,175674.01,0,0,3,DIAMOND,977
4287,4288,15609176,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1,1,3,PLATINUM,1000
4288,4289,15769308,577,Germany,Female,31,4,61211.18,1,1,1,145250.43,0,0,2,GOLD,233
4289,4290,15676810,731,Spain,Female,37,1,128932.4,1,1,1,180712.52,0,0,4,SILVER,868
4290,4291,15634591,650,Spain,Female,23,5,0.0,1,1,1,180622.43,0,0,3,GOLD,918
4291,4292,15679804,779,France,Male,32,10,80728.15,1,1,0,86306.75,0,0,5,GOLD,379
4292,4293,15677764,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1,1,2,PLATINUM,334
4293,4294,15571917,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0,0,4,PLATINUM,705
4294,4295,15574608,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0,0,2,PLATINUM,909
4295,4296,15740868,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1,1,3,PLATINUM,832
4296,4297,15702442,775,France,Male,40,9,126212.64,1,1,0,70196.57,0,0,3,DIAMOND,262
4297,4298,15699797,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1,1,3,SILVER,252
4298,4299,15648047,602,France,Male,38,7,111835.94,2,1,0,124389.61,0,0,3,SILVER,855
4299,4300,15766826,615,France,Male,30,8,0.0,2,0,0,3183.15,0,0,2,GOLD,436
4300,4301,15591628,700,Germany,Female,28,3,99705.69,2,0,0,146723.72,0,0,5,SILVER,435
4301,4302,15583857,615,France,Male,32,1,0.0,2,0,0,2139.25,0,0,4,PLATINUM,883
4302,4303,15752534,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,1,3,DIAMOND,408
4303,4304,15741403,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1,1,5,SILVER,454
4304,4305,15783589,555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,0,4,GOLD,977
4305,4306,15598046,692,France,Female,31,2,0.0,2,1,0,91829.17,1,1,4,SILVER,720
4306,4307,15643330,476,France,Female,40,4,0.0,2,0,0,182547.04,0,0,1,GOLD,488
4307,4308,15680405,770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,0,5,PLATINUM,339
4308,4309,15728683,641,France,Female,40,7,0.0,1,1,0,126996.67,0,0,4,GOLD,596
4309,4310,15621644,705,France,Female,35,5,0.0,1,1,0,133991.11,1,1,3,PLATINUM,564
4310,4311,15733032,784,France,Male,38,5,136712.91,1,0,1,169920.92,0,0,4,GOLD,707
4311,4312,15608381,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1,1,3,DIAMOND,786
4312,4313,15658946,576,France,Female,41,4,112609.91,1,0,0,191035.18,1,1,4,SILVER,660
4313,4314,15757912,646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0,0,2,GOLD,701
4314,4315,15645371,638,France,Male,34,5,133501.36,1,0,1,155643.04,0,0,1,GOLD,355
4315,4316,15653110,632,Germany,Male,30,1,58668.02,1,1,1,78670.52,0,0,1,GOLD,398
4316,4317,15766355,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1,1,1,PLATINUM,668
4317,4318,15585249,492,France,Female,28,9,0.0,2,1,0,95957.09,0,0,4,GOLD,980
4318,4319,15611786,673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0,0,4,GOLD,363
4319,4320,15575486,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,0,3,DIAMOND,726
4320,4321,15780215,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0,0,1,PLATINUM,692
4321,4322,15686099,651,France,Male,34,4,91562.99,1,1,1,123954.15,0,0,5,DIAMOND,609
4322,4323,15739042,508,France,Male,31,8,72541.48,1,1,0,129803.08,0,0,5,GOLD,759
4323,4324,15815316,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,1,4,DIAMOND,386
4324,4325,15778489,489,France,Male,34,5,0.0,1,0,0,43540.59,0,0,5,PLATINUM,583
4325,4326,15786389,567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0,0,4,PLATINUM,630
4326,4327,15601787,714,Spain,Male,27,3,0.0,3,1,1,129130.09,0,0,5,SILVER,742
4327,4328,15624715,678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0,0,1,SILVER,554
4328,4329,15763093,581,France,Female,55,6,0.0,1,1,1,22442.13,0,0,1,SILVER,913
4329,4330,15572073,748,Spain,Male,60,3,0.0,2,1,1,78194.37,0,0,1,DIAMOND,505
4330,4331,15780256,781,France,Female,19,3,0.0,2,1,1,124297.32,0,0,4,PLATINUM,581
4331,4332,15659305,691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0,0,3,SILVER,346
4332,4333,15638882,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1,1,3,PLATINUM,481
4333,4334,15714680,724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,0,5,DIAMOND,618
4334,4335,15777217,705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,0,4,PLATINUM,778
4335,4336,15739123,708,Spain,Female,64,5,0.0,3,0,1,112520.07,1,1,2,PLATINUM,465
4336,4337,15594450,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1,1,3,GOLD,681
4337,4338,15797751,850,France,Male,38,5,0.0,2,1,0,16491.64,0,0,1,SILVER,829
4338,4339,15691543,714,Spain,Male,25,2,0.0,1,1,1,132979.43,0,0,3,DIAMOND,484
4339,4340,15722845,559,France,Female,43,1,0.0,2,1,1,196645.87,0,0,2,DIAMOND,701
4340,4341,15605804,577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0,0,1,DIAMOND,336
4341,4342,15702061,647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,0,4,PLATINUM,507
4342,4343,15694321,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1,1,4,PLATINUM,664
4343,4344,15798749,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,1,1,DIAMOND,447
4344,4345,15720050,528,France,Female,26,10,102073.67,2,0,0,166799.93,0,0,4,SILVER,370
4345,4346,15758048,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1,1,2,GOLD,809
4346,4347,15805681,743,Spain,Male,41,7,0.0,1,1,0,163736.09,1,1,2,PLATINUM,832
4347,4348,15802809,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1,1,2,DIAMOND,312
4348,4349,15807239,635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0,0,1,PLATINUM,855
4349,4350,15749093,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,1,4,GOLD,228
4350,4351,15689344,840,Spain,Female,36,6,0.0,2,1,0,141364.27,0,0,2,GOLD,429
4351,4352,15606076,695,France,Male,43,1,100421.1,1,1,1,101141.28,0,0,1,GOLD,979
4352,4353,15610090,564,France,Male,26,7,84006.88,2,0,0,183490.99,0,0,5,SILVER,984
4353,4354,15693926,805,France,Female,31,4,0.0,2,1,0,4798.12,0,0,2,PLATINUM,863
4354,4355,15791501,558,Spain,Male,45,4,0.0,1,1,0,131807.14,0,0,4,GOLD,248
4355,4356,15621870,657,France,Female,39,4,80293.81,1,1,0,97192.76,0,0,1,DIAMOND,681
4356,4357,15734711,641,France,Female,42,7,125437.14,2,0,0,164128.58,0,0,3,PLATINUM,551
4357,4358,15814405,755,France,Male,36,8,0.0,2,1,0,176809.87,0,0,2,GOLD,549
4358,4359,15729359,483,France,Male,48,1,0.0,2,1,1,110059.38,0,0,3,DIAMOND,471
4359,4360,15606944,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,0,5,PLATINUM,320
4360,4361,15671934,678,France,Male,66,8,0.0,2,1,1,47117.03,0,0,1,PLATINUM,636
4361,4362,15641773,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1,1,5,DIAMOND,834
4362,4363,15701972,571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,0,2,PLATINUM,920
4363,4364,15749114,634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,0,3,GOLD,557
4364,4365,15780362,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,0,4,GOLD,316
4365,4366,15753229,501,France,Female,40,2,0.0,2,0,0,141946.92,0,0,5,GOLD,872
4366,4367,15656009,662,France,Male,74,6,0.0,2,1,0,123583.85,0,0,1,SILVER,512
4367,4368,15785024,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1,1,4,SILVER,466
4368,4369,15670492,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,0,1,PLATINUM,403
4369,4370,15795458,662,France,Female,22,2,126362.57,2,1,1,97382.8,0,0,5,SILVER,964
4370,4371,15732438,725,France,Male,39,4,160652.45,2,1,0,57643.55,0,0,1,GOLD,571
4371,4372,15781987,563,France,Female,35,2,183572.84,1,1,1,66006.75,1,1,2,SILVER,488
4372,4373,15775826,628,France,Male,31,0,88421.81,1,0,0,72350.47,0,0,2,SILVER,800
4373,4374,15807457,546,Spain,Female,45,2,0.0,1,0,0,197789.83,1,1,4,DIAMOND,603
4374,4375,15632538,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0,0,2,PLATINUM,335
4375,4376,15641389,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,0,4,SILVER,448
4376,4377,15657306,614,France,Female,34,5,0.0,2,1,0,185561.89,0,0,5,SILVER,399
4377,4378,15709447,719,France,Female,37,9,101455.7,1,1,0,25803.59,1,1,3,PLATINUM,844
4378,4379,15762682,757,France,Female,71,0,88084.13,2,1,1,154337.47,0,0,4,PLATINUM,522
4379,4380,15626042,669,France,Male,29,7,0.0,2,1,1,138145.62,0,0,2,GOLD,913
4380,4381,15597109,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1,1,2,PLATINUM,550
4381,4382,15756148,492,France,Male,39,7,0.0,2,0,1,71323.23,0,0,5,PLATINUM,399
4382,4383,15665634,622,France,Female,39,9,83456.79,2,0,0,38882.34,0,0,3,GOLD,342
4383,4384,15739997,645,France,Male,42,4,98298.18,1,1,1,676.06,0,0,4,DIAMOND,234
4384,4385,15686242,728,France,Male,37,0,0.0,2,1,1,72203.8,0,0,1,PLATINUM,851
4385,4386,15759244,651,France,Male,35,2,86911.8,1,1,0,174094.24,0,0,5,PLATINUM,849
4386,4387,15672027,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0,0,2,GOLD,501
4387,4388,15594576,732,Spain,Female,67,1,0.0,2,1,1,177783.04,0,0,5,DIAMOND,407
4388,4389,15707138,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,0,4,PLATINUM,649
